id;ident;iata;name;latitude_deg;longitude_deg
2672;SEGS;GPS;Seymour Airport;-0.453758001;-90.26589966
2673;SEGU;GYE;Jose Joaquin de Olmedo International Airport;-2.15741992;-79.88359833
2678;SELT;LTX;Cotopaxi International Airport;-0.906833;-78.615799
2679;SEMA;MRR;Jose Maria Velasco Ibarra Airport;-4.378230095;-79.94100189
2680;SEMC;XMS;Coronel E Carvajal Airport;-2.299170017;-78.1207962
2681;SEMH;MCH;General Manuel Serrano Airport;-3.2689;-79.961601
2683;SEMT;MEC;Eloy Alfaro International Airport;-0.946078002;-80.67880249
2686;SEPV;PVO;Reales Tamarindos Airport;-1.041650057;-80.47219849
2688;SEQM;UIO;Mariscal Sucre International Airport;-0.129166667;-78.3575
2690;SERO;ETR;Santa Rosa International Airport;-3.441986;-79.996957
2691;SESA;SNC;General Ulpiano Paez Airport;-2.20499;-80.988899
2696;SETR;TPC;Tarapoa Airport;-0.122956;-76.33779907
2697;SETU;TUA;Teniente Coronel Luis a Mantilla Airport;0.809505999;-77.70809937
2699;SGAS;ASU;Silvio Pettirossi International Airport;-25.23999977;-57.52000046
2700;SGAY;AYO;Juan De Ayolas Airport;-27.370554;-56.854064
2701;SGCO;CIO;Teniente Col Carmelo Peralta Airport;-23.442363;-57.427253
2703;SGME;ESG;Dr. Luis Maria Argana International Airport;-22.04999924;-60.61999893
2704;SGPI;PIL;Carlos Miguel Gimenez Airport;-26.881224;-58.318026
2705;SKAR;AXM;El Eden Airport;4.45278;-75.7664
2706;SKAS;PUU;Tres De Mayo Airport;0.505228;-76.5008
2707;SKBC;ELB;Las Flores Airport;9.04554;-73.9749
2708;SKBG;BGA;Palonegro Airport;7.1265;-73.1848
2709;SKBO;BOG;El Dorado International Airport;4.70159;-74.1469
2710;SKBQ;BAQ;Ernesto Cortissoz International Airport;10.8896;-74.7808
2711;SKBS;BSC;Jose Celestino Mutis Airport;6.20292;-77.3947
2712;SKBU;BUN;Gerardo Tobar Lopez Airport;3.81963;-76.9898
2713;SKCC;CUC;Camilo Daza International Airport;7.92757;-72.5115
2714;SKCG;CTG;Rafael Nunez International Airport;10.4424;-75.513
2715;SKCL;CLO;Alfonso Bonilla Aragon International Airport;3.54322;-76.3816
2716;SKCO;TCO;La Florida Airport;1.81442;-78.7492
2717;SKCZ;CZU;Las Brujas Airport;9.33274;-75.2856
2718;SKEJ;EJA;Yariguies Airport;7.02433;-73.8068
2719;SKFL;FLA;Gustavo Artunduaga Paredes Airport;1.58919;-75.5644
2720;SKGI;GIR;Santiago Vila Airport;4.27624;-74.7967
2722;SKGP;GPI;Juan Casiano Airport;2.57013;-77.8986
2724;SKIB;IBE;Perales Airport;4.42161;-75.1333
2725;SKIP;IPI;San Luis Airport;0.861925;-77.6718
2726;SKLC;APO;Antonio Roldan Betancourt Airport;7.81196;-76.7164
2727;SKLM;MCJ;Jorge Isaac Airport;11.2325;-72.4901
2728;SKLT;LET;Alfredo Vasquez Cobo International Airport;-4.19355;-69.9432
2729;SKMD;EOH;Enrique Olaya Herrera Airport;6.220549;-75.590582
2730;SKMG;MGN;Baracoa Airport;9.28474;-74.8461
2731;SKMR;MTR;Los Garzones Airport;8.82374;-75.8258
2732;SKMU;MVP;Fabio Alberto Leon Bentley Airport;1.25366;-70.2339
2733;SKMZ;MZL;La Nubia Airport;5.0296;-75.4647
2734;SKNV;NVA;Benito Salas Airport;2.95015;-75.294
2735;SKOC;OCV;Aguas Claras Airport;8.31506;-73.3583
2736;SKOT;OTU;Otu Airport;7.01037;-74.7155
2738;SKPC;PCR;German Olano Airport;6.18472;-67.4932
2739;SKPE;PEI;Matecana International Airport;4.81267;-75.7395
2740;SKPI;PTX;Pitalito Airport;1.85777;-76.0857
2741;SKPP;PPN;Guillermo Leon Valencia Airport;2.4544;-76.6093
2742;SKPS;PSO;Antonio Narino Airport;1.39625;-77.2915
2743;SKPV;PVA;El Embrujo Airport;13.3569;-81.3583
2744;SKQU;MQU;Mariquita Airport;5.21256;-74.8836
2745;SKRG;MDE;Jose Maria Cordova International Airport;6.16454;-75.4231
2746;SKRH;RCH;Almirante Padilla Airport;11.5262;-72.926
2747;SKSJ;SJE;Jorge E. Gonzalez Torres Airport;2.57969;-72.6394
2748;SKSM;SMR;Simon Bolivar International Airport;11.1196;-74.2306
2749;SKSP;ADZ;Gustavo Rojas Pinilla International Airport;12.5836;-81.7112
2750;SKSV;SVI;Eduardo Falla Solano Airport;2.15217;-74.7663
2751;SKTM;TME;Gustavo Vargas Airport;6.45108;-71.7603
2752;SKUC;AUC;Santiago Perez Airport;7.06888;-70.7369
2753;SKUI;UIB;El Carano Airport;5.69076;-76.6412
2754;SKUL;ULQ;Heriberto Gil Martinez Airport;4.08836;-76.2351
2755;SKVP;VUP;Alfonso Lopez Pumarejo Airport;10.435;-73.2495
2756;SKVV;VVC;Vanguardia Airport;4.16787;-73.6138
2758;SLBJ;BJO;Bermejo Airport;-22.77330017;-64.31289673
2759;SLCB;CBB;Jorge Wilsterman International Airport;-17.42110062;-66.17710114
2760;SLCH;CCA;Chimore Airport;-16.976834;-65.145568
2761;SLCO;CIJ;Capitan Anibal Arab Airport;-11.04039955;-68.78299713
2762;SLLP;LPB;El Alto International Airport;-16.51329994;-68.19229889
2763;SLOR;ORU;Juan Mendoza Airport;-17.96260071;-67.07620239
2764;SLPO;POI;Capitan Nicolas Rojas Airport;-19.54310036;-65.72370148
2765;SLPS;PSZ;Capitan Av. Salvador Ogaya G. airport;-18.975301;-57.820599
2766;SLSA;SBL;Santa Ana Del Yacuma Airport;-13.76220036;-65.43520355
2767;SLSU;SRE;Juana Azurduy De Padilla Airport;-19.00709915;-65.28869629
2768;SLTJ;TJA;Capitan Oriel Lea Plaza Airport;-21.5557003;-64.70130157
2769;SLTR;TDD;Teniente Av. Jorge Henrich Arauz Airport;-14.81869984;-64.91799927
2770;SLVM;VLM;Teniente Coronel Rafael Pabon Airport;-21.25519943;-63.4056015
2771;SLVR;VVI;Viru Viru International Airport;-17.6448;-63.135399
2772;SLYA;BYC;Yacuiba Airport;-21.96089935;-63.65169907
2773;SMJP;PBM;Johan Adolf Pengel International Airport;5.452829838;-55.18780136
2774;SOCA;CAY;Cayenne-Rochambeau Airport;4.819809914;-52.36040115
2775;SOOG;OYP;Saint-Georges-de-l'Oyapock Airport;3.897599936;-51.80410004
2777;SPAS;AOP;Alferez FAP Alfredo Vladimir Sara Bauer Airport;-2.796129942;-76.46659851
2780;SPBR;IBP;Iberia Airport;-11.41160011;-69.48870087
2781;SPCL;PCL;Cap FAP David Abenzur Rengifo International Airport;-8.377940178;-74.57430267
2782;SPEO;CHM;Teniente FAP Jaime A De Montreuil Morales Airport;-9.149609566;-78.52380371
2785;SPHI;CIX;Capitan FAP Jose A Quinones Gonzales International Airport;-6.787479877;-79.82810211
2786;SPHO;AYP;Coronel FAP Alfredo Mendivil Duarte Airport;-13.15480042;-74.20439911
2787;SPHY;ANS;Andahuaylas Airport;-13.70639992;-73.35040283
2788;SPHZ;ATA;Comandante FAP German Arias Graziani Airport;-9.347439766;-77.5983963
2789;SPIM;LIM;Jorge Chavez International Airport;-12.0219;-77.114305
2790;SPJI;JJI;Juanjui Airport;-7.169099808;-76.72859955
2791;SPJJ;JAU;Francisco Carle Airport;-11.78310013;-75.4733963
2792;SPJL;JUL;Inca Manco Capac International Airport;-15.46710014;-70.15820313
2794;SPLO;ILQ;Ilo Airport;-17.69499969;-71.34400177
2796;SPME;TBP;Capitan FAP Pedro Canga Rodriguez Airport;-3.55253005;-80.38140106
2797;SPMS;YMS;Moises Benzaquen Rengifo Airport;-5.893770218;-76.11820221
2800;SPPY;CHH;Chachapoyas Airport;-6.201809883;-77.85610199
2801;SPQT;IQT;Coronel FAP Francisco Secada Vignetta International Airport;-3.784739971;-73.30879974
2802;SPQU;AQP;Rodriguez Ballon International Airport;-16.34110069;-71.58309937
2804;SPRU;TRU;Capitan FAP Carlos Martinez De Pinillos International Airport;-8.081410408;-79.1088028
2805;SPSO;PIO;Capitan FAP Renan Elias Olivera International Airport;-13.74489975;-76.22029877
2806;SPST;TPP;Cadete FAP Guillermo Del Castillo Paredes Airport;-6.508739948;-76.37319946
2807;SPTN;TCQ;Coronel FAP Carlos Ciriani Santa Rosa International Airport;-18.05330086;-70.27580261
2808;SPTU;PEM;Padre Aldamiz International Airport;-12.61359978;-69.22859955
2809;SPUR;PIU;Capitan FAP Guillermo Concha Iberico International Airport;-5.205749989;-80.61640167
2810;SPYL;TYL;Capitan Montes Airport;-4.576640129;-81.25409698
2812;SPZO;CUZ;Alejandro Velasco Astete International Airport;-13.53569984;-71.938797
2814;SUDU;DZO;Santa Bernardina International Airport;-33.35889816;-56.49919891
2816;SUMU;MVD;Carrasco International /General C L Berisso Airport;-34.838402;-56.0308
2817;SUSO;STY;Nueva Hesperides International Airport;-31.43849945;-57.98529816
2818;SVAC;AGV;Oswaldo Guevara Mujica Airport;9.553375244;-69.23786926
2819;SVAN;AAO;Anaco Airport;9.430225372;-64.47072601
2821;SVBC;BLA;General Jose Antonio Anzoategui International Airport;10.111111;-64.692222
2822;SVBI;BNS;Barinas Airport;8.615;-70.21416667
2824;SVBM;BRM;Barquisimeto International Airport;10.04274654;-69.35861969
2826;SVCB;CBL;"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar";8.122160912;-63.53695679
2827;SVCD;CXA;Caicara del Orinoco Airport;7.625510216;-66.16280365
2829;SVCL;CLZ;Calabozo Airport;8.924655914;-67.41709137
2830;SVCN;CAJ;Canaima Airport;6.231988907;-62.85443115
2831;SVCO;VCR;Carora Airport;10.17560291;-70.06521606
2832;SVCP;CUP;General Francisco Bermudez Airport;10.66001415;-63.2616806
2833;SVCR;CZE;Jose Leonardo Chirinos Airport;11.4149437;-69.68090057
2835;SVCU;CUM;Cumana (Antonio Jose de Sucre) Airport;10.45033264;-64.13047028
2837;SVED;EOR;El Dorado Airport;6.733333111;-61.58333206
2838;SVEZ;EOZ;Elorza Airport;7.083333015;-69.53333282
2839;SVGD;GDO;Guasdalito Airport;7.233333111;-70.80000305
2840;SVGI;GUI;Guiria Airport;10.57407761;-62.31266785
2841;SVGU;GUQ;Guanare Airport;9.02694416;-69.75514984
2842;SVHG;HGE;Higuerote Airport;10.462474;-66.092779
2843;SVIE;ICC;Andres Miguel Salazar Marcano Airport;10.794432;-63.98159
2844;SVJC;LSP;Josefa Camejo International Airport;11.78077507;-70.15149689
2846;SVLF;LFR;La Fria Airport;8.239167213;-72.27102661
2848;SVMC;MAR;La Chinita International Airport;10.55820847;-71.7278595
2849;SVMD;MRD;Alberto Carnevalli Airport;8.582078;-71.161041
2850;SVMG;PMV;Del Caribe Santiago Marino International Airport;10.91260338;-63.96659851
2851;SVMI;CCS;Simon Bolivar International Airport;10.601194;-66.991222
2852;SVMT;MUN;Maturin Airport;9.754529953;-63.1473999
2853;SVPA;PYH;Cacique Aramare Airport;5.619989872;-67.60610199
2854;SVPC;PBL;General Bartolome Salom International Airport;10.48050022;-68.07299805
2855;SVPM;SCI;Paramillo Airport;7.801320076;-72.20290375
2856;SVPR;PZO;General Manuel Carlos Piar International Airport;8.28853035;-62.76039886
2857;SVPT;PTM;Palmarito Airport;7.566669941;-70.1832962
2858;SVSA;SVZ;San Antonio Del Tachira Airport;7.840829849;-72.43969727
2859;SVSB;SBB;Santa Barbara de Barinas Airport;7.803514004;-71.16571808
2860;SVSE;SNV;Santa Elena de Uairen Airport;4.554999828;-61.15000153
2861;SVSO;STD;Mayor Buenaventura Vivas International Airport;7.56538;-72.035103
2862;SVSP;SNF;Sub Teniente Nestor Arias Airport;10.2787;-68.755203
2863;SVSR;SFD;San Fernando De Apure Airport;7.883319855;-67.44400024
2864;SVST;SOM;San Tome Airport;8.945146561;-64.1510849
2865;SVSZ;STB;Santa Barbara del Zulia Airport;8.974550247;-71.94325256
2866;SVTC;TUV;Tucupita Airport;9.088994026;-62.09417343
2867;SVTM;TMO;Tumeremo Airport;7.24938;-61.52893
2868;SVVA;VLN;Arturo Michelena International Airport;10.14973259;-67.92839813
2870;SVVL;VLV;Dr. Antonio Nicolas Briceno Airport;9.340477943;-70.58406067
2871;SVVP;VDP;Valle de La Pascua Airport;9.222027779;-65.99358368
2873;SYLT;LTM;Lethem Airport;3.37276;-59.789398
2874;TAPA;ANU;V.C. Bird International Airport;17.1367;-61.792702
2875;TBPB;BGI;Sir Grantley Adams International Airport;13.07460022;-59.49250031
2876;TDCF;DCF;Canefield Airport;15.33670044;-61.39220047
2877;TDPD;DOM;Douglas-Charles Airport;15.547;-61.299999
2878;TFFF;FDF;Martinique Aime Cesaire International Airport;14.5909996;-61.00320053
2879;TFFG;SFG;L'Esperance Airport;18.09989929;-63.04719925
2881;TFFR;PTP;Pointe-a-Pitre Le Raizet;16.265301;-61.531799
2882;TGPY;GND;Point Salines International Airport;12.00419998;-61.78620148
2883;TIST;STT;Cyril E. King Airport;18.33729935;-64.9733963
2884;TISX;STX;Henry E Rohlsen Airport;17.70190048;-64.79859924
2885;TJBQ;BQN;Rafael Hernandez Airport;18.49489975;-67.12940216
2886;TJFA;FAJ;Diego Jimenez Torres Airport;18.30890083;-65.66190338
2887;TJIG;SIG;Fernando Luis Ribas Dominicci Airport;18.45680046;-66.09809875
2888;TJMZ;MAZ;Eugenio Maria De Hostos Airport;18.25569916;-67.14849854
2889;TJPS;PSE;Mercedita Airport;18.00830078;-66.56300354
2890;TJSJ;SJU;Luis Munoz Marin International Airport;18.43939972;-66.00180054
2891;TKPK;SKB;Robert L. Bradshaw International Airport;17.31119919;-62.71870041
2893;TLPC;SLU;George F. L. Charles Airport;14.0202;-60.992901
2894;TLPL;UVF;Hewanorra International Airport;13.7332;-60.952599
2895;TNCA;AUA;Queen Beatrix International Airport;12.5014;-70.015198
2896;TNCB;BON;Flamingo International Airport;12.13099957;-68.26850128
2897;TNCC;CUR;Hato International Airport;12.1889;-68.959801
2898;TNCE;EUX;F. D. Roosevelt Airport;17.49650002;-62.97940063
2899;TNCM;SXM;Princess Juliana International Airport;18.04100037;-63.10889816
2900;TQPF;AXA;Clayton J Lloyd International Airport;18.2048;-63.055099
2901;TTCP;TAB;Tobago-Crown Point Airport;11.14970016;-60.8321991
2902;TTPP;POS;Piarco International Airport;10.59539986;-61.33720016
2903;TUPJ;EIS;Terrance B. Lettsome International Airport;18.44479942;-64.54299927
2905;TVSC;CIW;Canouan Airport;12.699;-61.3424
2906;TVSM;MQS;Mustique Airport;12.88790035;-61.18019867
2907;TVSA;SVD;Argyle International Airport;13.156695;-61.149945
2908;UAAA;ALA;Almaty Airport;43.35210037;77.04049683
2909;UAAH;BXH;Balkhash Airport;46.8932991;75.00499725
2910;UACC;TSE;Astana International Airport;51.02220154;71.46690369
2911;UADD;DMB;Taraz Airport;42.85359955;71.3035965
2912;UAFM;FRU;Manas International Airport;43.06129837;74.4776001
2913;UAFO;OSS;Osh Airport;40.60900116;72.79329681
2914;UAII;CIT;Shymkent Airport;42.36420059;69.47889709
2916;UARR;URA;Uralsk Airport;51.1507988;51.54309845
2917;UASP;PWQ;Pavlodar Airport;52.19499969;77.07389832
2918;UASS;PLX;Semipalatinsk Airport;50.351295;80.234398
2920;UATT;AKX;Aktobe Airport;50.2458;57.206699
2922;UBBB;GYD;Heydar Aliyev International Airport;40.46749878;50.04669952
2923;UEEE;YKS;Yakutsk Airport;62.09329987;129.7709961
2925;UERR;MJZ;Mirny Airport;62.53469849;114.0390015
2926;UHBB;BQS;Ignatyevo Airport;50.42539978;127.4120026
2927;UHHH;KHV;Khabarovsk-Novy Airport;48.52799988;135.1880035
2929;UHMD;PVS;Provideniya Bay Airport;64.37809753;-173.2429962
2930;UHMM;GDX;Sokol Airport;59.9109993;150.7200012
2931;UHMP;PWE;Pevek Airport;69.78330231;170.5970001
2932;UHPP;PKC;Yelizovo Airport;53.16790009;158.4539948
2933;UHSS;UUS;Yuzhno-Sakhalinsk Airport;46.88869858;142.7180023
2934;UHWW;VVO;Vladivostok International Airport;43.39899826;132.147995
2935;UIAA;HTA;Chita-Kadala Airport;52.026299;113.306
2936;UIBB;BTK;Bratsk Airport;56.37060165;101.697998
2937;UIII;IKT;Irkutsk Airport;52.26800156;104.3889999
2938;UIUU;UUD;Ulan-Ude Airport (Mukhino);51.80780029;107.4380035
2939;UKBB;KBP;Boryspil International Airport;50.34500122;30.8946991
2940;UKCC;DOK;Donetsk International Airport;48.07360077;37.73970032
2941;UKDD;DNK;Dnipropetrovsk International Airport;48.35720062;35.1006012
2942;UKFF;SIP;Simferopol International Airport;45.05220032;33.97510147
2944;UKKK;IEV;Kiev Zhuliany International Airport;50.40194;30.45194
2945;UKLL;LWO;Lviv International Airport;49.8125;23.95610046
2947;UKOO;ODS;Odessa International Airport;46.42679977;30.67650032
2948;ULLI;LED;Pulkovo Airport;59.8003006;30.26250076
2949;ULMM;MMK;Murmansk Airport;68.78170013;32.75080109
2950;UMGG;GME;Gomel Airport;52.52700043;31.01670074
2951;UMII;VTB;Vitebsk Vostochny Airport;55.12649918;30.34959984
2952;UMKK;KGD;Khrabrovo Airport;54.88999939;20.59259987
2953;UMMM;MHP;Minsk 1 Airport;53.86449814;27.53969955
2954;UMMS;MSQ;Minsk National Airport;53.88249969;28.03070068
2955;UNAA;ABA;Abakan Airport;53.74000168;91.38500214
2956;UNBB;BAX;Barnaul Airport;53.36380005;83.53849792
2957;UNEE;KEJ;Kemerovo Airport;55.27009964;86.10720062
2958;UNOO;OMS;Omsk Central Airport;54.96699905;73.3105011
2960;URKK;KRR;Krasnodar Pashkovsky International Airport;45.03469849;39.17050171
2961;URML;MCX;Uytash Airport;42.81679916;47.65230179
2962;URMM;MRV;Mineralnyye Vody Airport;44.22510147;43.08190155
2963;URMT;STW;Stavropol Shpakovskoye Airport;45.10919952;42.1128006
2964;URRP;ROV;Platov International Airport;47.493888;39.924722
2965;URSS;AER;Sochi International Airport;43.449902;39.9566
2966;URWA;ASF;Astrakhan Airport;46.28329849;48.00630188
2967;URWW;VOG;Volgograd International Airport;48.78250122;44.34550095
2968;USCC;CEK;Chelyabinsk Balandino Airport;55.305801;61.5033
2969;USCM;MQF;Magnitogorsk International Airport;53.39310074;58.75569916
2972;USNN;NJC;Nizhnevartovsk Airport;60.94929886;76.4835968
2973;USPP;PEE;Bolshoye Savino Airport;57.91450119;56.02119827
2974;USRR;SGC;Surgut Airport;61.34370041;73.40180206
2975;USSS;SVX;Koltsovo Airport;56.74309921;60.80270004
2976;UTAA;ASB;Ashgabat International Airport;37.986801;58.361
2977;UTAK;KRW;Turkmenbashi Airport;40.063301;53.007198
2978;UTAV;CRZ;Turkmenabat Airport;39.08330154;63.61330032
2979;UTDD;DYU;Dushanbe Airport;38.54330063;68.82499695
2980;UTSB;BHK;Bukhara Airport;39.77500153;64.48329926
2981;UTSS;SKD;Samarkand Airport;39.70050049;66.9838028
2983;UTTT;TAS;Tashkent International Airport;41.25790024;69.28119659
2984;UUBP;BZK;Bryansk Airport;53.214199;34.176399
2985;UUEE;SVO;Sheremetyevo International Airport;55.972599;37.4146
2986;UUEM;KLD;Migalovo Air Base;56.8246994;35.75770187
2987;UUOO;VOZ;Voronezh International Airport;51.81420135;39.229599
2988;UUWW;VKO;Vnukovo International Airport;55.59149933;37.26150131
2989;UUYY;SCW;Syktyvkar Airport;61.64699936;50.8451004
2990;UWKD;KZN;Kazan International Airport;55.60620117;49.27870178
2991;UWOO;REN;Orenburg Central Airport;51.79579926;55.45669937
2992;UWUU;UFA;Ufa International Airport;54.55749893;55.87440109
2993;UWWW;KUF;Kurumoch International Airport;53.50490189;50.16429901
2994;VAAH;AMD;Sardar Vallabhbhai Patel International Airport;23.07719994;72.63469696
2995;VAAK;AKD;Akola Airport;20.698999;77.058601
2996;VAAU;IXU;Aurangabad Airport;19.86269951;75.39810181
2997;VABB;BOM;Chhatrapati Shivaji International Airport;19.08869934;72.86789703
2998;VABI;PAB;Bilaspur Airport;21.9884;82.111
2999;VABJ;BHJ;Bhuj Airport;23.28779984;69.67019653
3000;VABM;IXG;Belgaum Airport;15.85929966;74.61830139
3001;VABO;BDQ;Vadodara Airport;22.336201;73.226303
3002;VABP;BHO;Raja Bhoj International Airport;23.28750038;77.33740234
3003;VABV;BHU;Bhavnagar Airport;21.75219917;72.18520355
3004;VADN;NMB;Daman Airport;20.43440056;72.84320068
3006;VAGN;GUX;Guna Airport;24.654699;77.347298
3007;VAGO;GOI;Dabolim Airport;15.38080025;73.83139801
3008;VAID;IDR;Devi Ahilyabai Holkar Airport;22.72179985;75.80110168
3009;VAJB;JLR;Jabalpur Airport;23.17779922;80.05200195
3010;VAJM;JGA;Jamnagar Airport;22.46549988;70.01260376
3011;VAKE;IXY;Kandla Airport;23.1127;70.100304
3012;VAKJ;HJR;Khajuraho Airport;24.81719971;79.91860199
3013;VAKP;KLH;Kolhapur Airport;16.66469955;74.28939819
3014;VAKS;IXK;Keshod Airport;21.31710052;70.270401
3015;VANP;NAG;Dr. Babasaheb Ambedkar International Airport;21.09219933;79.04720306
3016;VAOZ;ISK;Nashik Airport;20.119101;73.912903
3017;VAPO;PNQ;Pune Airport;18.58209991;73.91970062
3018;VAPR;PBD;Porbandar Airport;21.64870071;69.65720367
3019;VARK;RAJ;Rajkot Airport;22.30920029;70.77950287
3020;VARP;RPR;Raipur Airport;21.180401;81.7388
3021;VASL;SSE;Solapur Airport;17.62800026;75.93479919
3022;VASU;STV;Surat Airport;21.1140995;72.7417984
3023;VAUD;UDR;Maharana Pratap Airport;24.61770058;73.89610291
3024;VCBI;CMB;Bandaranaike International Colombo Airport;7.180759907;79.88410187
3025;VCCA;ACJ;Anuradhapura Air Force Base;8.30148983;80.42790222
3026;VCCB;BTC;Batticaloa Airport;7.70576;81.678802
3027;VCCC;RML;Colombo Ratmalana Airport;6.821990013;79.88619995
3028;VCCG;ADP;Ampara Airport;7.33776;81.62594
3029;VCCJ;JAF;Kankesanturai Airport;9.792329788;80.07009888
3030;VCCT;TRR;China Bay Airport;8.538510323;81.18190002
3033;VDKH;KZC;Kampong Chhnang Airport;12.25520039;104.564003
3034;VDPP;PNH;Phnom Penh International Airport;11.54660034;104.8440018
3035;VDSR;REP;Siem Reap International Airport;13.41069984;103.8130035
3036;VDST;TNX;Stung Treng Airport;13.53190041;106.0149994
3037;VEAN;IXV;Along Airport;28.1753006;94.80200195
3038;VEAT;IXA;Agartala Airport;23.88699913;91.24040222
3039;VELP;AJL;Lengpui Airport;23.84059906;92.61969757
3040;VEBD;IXB;Bagdogra Airport;26.68120003;88.32859802
3042;VEBS;BBI;Biju Patnaik Airport;20.24440002;85.81780243
3043;VECC;CCU;Netaji Subhash Chandra Bose International Airport;22.65469933;88.44670105
3044;VECO;COH;Cooch Behar Airport;26.33049965;89.46720123
3045;VEDB;DBD;Dhanbad Airport;23.83399963;86.4253006
3048;VEGY;GAY;Gaya Airport;24.74430084;84.95120239
3050;VEIM;IMF;Imphal Airport;24.76000023;93.896698
3052;VEJS;IXW;Sonari Airport;22.8132;86.1688
3053;VEJT;JRH;Jorhat Airport;26.73150063;94.17549896
3054;VEKR;IXH;Kailashahar Airport;24.30820084;92.00720215
3055;VEKU;IXS;Silchar Airport;24.91290092;92.97869873
3056;VELR;IXI;North Lakhimpur Airport;27.2954998;94.09760284
3057;VEMN;DIB;Dibrugarh Airport;27.48390007;95.01689911
3058;VEMZ;MZU;Muzaffarpur Airport;26.11910057;85.31369781
3061;VEPT;PAT;Lok Nayak Jayaprakash Airport;25.59129906;85.08799744
3063;VERC;IXR;Birsa Munda Airport;23.31430054;85.32170105
3064;VERK;RRK;Rourkela Airport;22.256701;84.814598
3066;VEVZ;VTZ;Vishakhapatnam Airport;17.72120094;83.22450256
3067;VEZO;ZER;Ziro Airport;27.588301;93.828102
3068;VGCB;CXB;Cox's Bazar Airport;21.45219994;91.96389771
3069;VGEG;CGP;Shah Amanat International Airport;22.24959946;91.81330109
3070;VGIS;IRD;Ishurdi Airport;24.15250015;89.04940033
3071;VGJR;JSR;Jessore Airport;23.18379974;89.16079712
3072;VGRJ;RJH;Shah Mokhdum Airport;24.43720055;88.61650085
3073;VGSD;SPD;Saidpur Airport;25.75919914;88.9088974
3074;VGSY;ZYL;Osmany International Airport;24.96319962;91.8667984
3076;VGZR;DAC;Hazrat Shahjalal International Airport;23.843347;90.397783
3077;VHHH;HKG;Hong Kong International Airport;22.308901;113.915001
3079;VIAG;AGR;Agra Airport;27.15579987;77.96089935
