id;ident;name;latitude_deg;longitude_deg
27718;YLGL;Laglan Airport;-22.5;146.6670074
27719;YLGN;Loongana Airport;-30.95000076;127.0329971
27720;YLGU;Legune Airport;-15.2166996;129.447998
27721;YLHI;Lord Howe Island Airport;-31.53829956;159.0769959
27722;YLHL;Long Hill Airport;-41.33330154;146.5
27034;YLHR;Lockhart River Airport;-12.7869;143.304993
31858;YLHS;Lyndhurst Airport;-19.19580078;144.3710022
27723;YLIL;Lilydale Airport;-37.69169998;145.3670044
31820;YLIM;Limbunya Airport;-17.23559952;129.8820038
31800;YLIN;Lindeman Island Airport;-20.45359993;149.0399933
27035;YLIS;Lismore Airport;-28.83029938;153.2599945
27725;YLKD;Lucky Downs Airport;-18.91670036;145
27726;YLKE;Lakes Entrance Airport;-37.85269928;147.9579926
30061;YLKG;Lake King Airport;-33.07920074;119.7659988
38434;YLKN;Lake Nash Airport;-20.9807;137.9178
38435;YLLA;Mobella Airport;-29.79829979;133.3450012
27727;YLLC;Lilla Creek Airport;-25.56669998;134
27728;YLLD;Langlo Downs Airport;-25.5333004;145.7669983
27036;YLLE;Ballera Airport;-27.405633;141.809458
27729;YLLR;Lake Leagur Airport;-35.98329926;143.8000031
27730;YLLV;Lily Vale Airport;-14.48330021;143.6670074
27731;YLMB;Lambrook Airport;-31.10000038;149.9329987
27732;YLMU;Mungo Lodge Airport;-33.74582445;143.0013084
27733;YLND;Lakeland Airport;-15.83329964;144.8500061
38436;YLNR;Landor Races Airport;-24.95000076;116.9670029
38437;YLOC;Lochinvar Airport;-20.75830078;121.0169983
38438;YLOD;Longwood Airport;-36.80780029;145.4570007
32729;YLOH;Louth Airport;-30.54170036;145.1000061
31840;YLOK;Lock Airport;-33.5442009;135.6929932
27734;YLOR;Lorraine Airport;-18.99329948;139.9069977
38439;YLOU;Louisa Downs Airport;-18.7166996;126.7170029
31859;YLOV;Lotus Vale Airport;-17.04829979;141.3760071
27736;YLOX;Loxton Airport;-34.47499847;140.6629944
38440;YLOY;Longwarry Airport;-38.10829926;145.7779999
308530;YLP;Mingan Airport;50.2869;-64.1528
27737;YLRA;Laura Airport;-15.55000019;144.4499969
27037;YLRD;Lightning Ridge Airport;-29.45669937;147.9839935
27038;YLRE;Longreach Airport;-23.43420029;144.2799988
38442;YLRG;Lorna Glen Homestead Airport;-26.2166996;121.5500031
38443;YLRN;Lorraine Station Airport;-22.5333004;143.5169983
27738;YLRS;New Laura Airport;-15.18330002;144.3670044
27739;YLSM;Lismore Airport;-37.93330002;143.3500061
27740;YLSS;Lansdowne Airport;-25.04999924;146.2669983
27039;YLST;Leinster Airport;-27.84329987;120.7030029
38444;YLSY;Mount Lindsay Airport;-27.0182991;129.8849945
27040;YLTN;Laverton Airport;-28.61359978;122.4240036
27041;YLTV;Latrobe Valley Airport;-38.207199;146.470001
27741;YLUC;Lucy Creek Airport;-22.4666996;136.2669983
38445;YLUI;Lucindale Airport;-36.97169876;140.352005
27742;YLUL;Mooleulooloo Airport;-31.63330078;140.5330048
38446;YLUW;Leeuwin Estate Airport;-34.020973;115.064471
27743;YLVB;Lovely Banks Airport;-38.03329849;144.3329926
38447;YLVD;Lake Everard Airport;-31.73329926;135.0269928
27744;YLVK;Laverak (Military) Airport;-19.32169914;146.802002
38448;YLVY;Lake Varley Airport;-32.70830154;119.5130005
38449;YLWY;Lake Way Airport;-26.94499969;120.4700012
38450;YLYD;Lyndley Airport;-26.83329964;151.2330017
27746;YLYK;Lyndoch Airport;-34.62170029;138.9140015
27747;YLYN;Lyndon Airport;-23.63330078;115.2330017
27042;YLZI;Lizard Island Airport;-14.673273;145.454571
32503;YMAA;Mabuiag Island Airport;-9.949999809;142.1829987
38451;YMAC;Macumba Airport;-27.26169968;135.6380005
27749;YMAD;Madura Airport;-31.88330078;127.0329971
38452;YMAG;Manangatang Airport;-35.04999924;142.8670044
38453;YMAI;Manguri Airport;-28.97999954;134.371994
38454;YMAK;Mabel Creek Station Airport;-28.94169998;134.3329926
27750;YMAU;Mount Augusta Airport;-24.29999924;116.9169998
27043;YMAV;Avalon Airport;-38.039398;144.468994
27044;YMAY;Albury Airport;-36.06779861;146.9579926
27045;YMBA;Mareeba Airport;-17.06920052;145.4190063
27751;YMBD;Murray Bridge Airport;-35.06669998;139.227005
27752;YMBL;Marble Bar Airport;-21.16329956;119.8330002
27753;YMBT;Mount Beauty Airport;-36.73157568;147.1689034
27046;YMBU;Maryborough Airport;-37.03310013;143.7089996
32730;YMBX;Mundrabilla Airport;-31.86720085;127.8539963
38455;YMBZ;Mount Ebenezer Airport;-25.16670036;132.6329956
38456;YMCE;Mount Clere Homestead Airport;-25.10000038;117.5830002
27754;YMCK;Mckinley Airport;-21.2833004;141.2879944
27755;YMCL;Mount Coolon Airport;-21.39170074;147.3249969
27756;YMCO;Mallacoota Airport;-37.59830093;149.7200012
27757;YMCR;Manners Creek Airport;-22.10000038;137.9830017
27758;YMCS;Macrossan Airport;-20.01670074;146.4830017
27047;YMCT;Millicent Airport;-37.58359909;140.3659973
27759;YMCU;Mount Mcclure Airport;-27.46999931;120.9169998
27760;YMDA;Mundubbera Airport;-25.5916996;151.3170013
38457;YMDB;Mundabullangana Airport;-20.51670074;118.0670013
27048;YMDG;Mudgee Airport;-32.5625;149.6109924
31942;YMDI;Mandora Airport;-19.73830032;120.8379974
27761;YMDK;Mount Riddock Airport;-23.0333004;134.6829987
27762;YMDN;Merredin Airport;-31.50499916;118.322998
38459;YMDR;Minderoo Station Airport;-22;115.0500031
38460;YMDS;Macdonald Downs Airport;-22.44400024;135.1990051
38461;YMDT;Mundrabilla Motel Airport;-31.82670021;128.2299957
27763;YMDV;Mount Davies Airport;-26.16670036;129.1329956
38462;YMDW;Maitland Downs Airport;-16.22330093;144.7030029
27049;YMDY;Mount Bundey Airport;-12.89000034;131.9080048
38463;YMDZ;Mardi Station Airport;-21.20000076;115.9830017
38464;YMEB;Mount Eba Airport;-30.17609978;135.6710052
38465;YMED;Menindee Airport;-32.36669922;142.4049988
27764;YMEI;Mereenie Airport;-23.97669983;131.5619965
27050;YMEK;Meekatharra Airport;-26.61170006;118.5479965
27765;YMEL;Melton Airport;-37.61669922;144.5670013
27051;YMEN;Melbourne Essendon Airport;-37.7281;144.901993
27766;YMEO;Merton Airport;-36.967704;145.707616
38466;YMEP;Merapah Airport;-13.7166996;142.4170074
27052;YMER;Merimbula Airport;-36.90859985;149.901001
27053;YMES;RAAF Base East Sale;-38.09889984;147.1490021
38467;YMEU;Merluna Airport;-13.0649;142.4536
27767;YMEW;Mingenew Airport;-29.26670074;115.4499969
38468;YMEY;Mullaley Airport;-31.10000038;149.9170074
27768;YMFD;Mansfield Airport;-37.06669998;146.1170044
27054;YMGB;Milingimbi Airport;-12.09440041;134.8939972
27055;YMGD;Maningrida Airport;-12.05609989;134.2339935
38469;YMGG;Mulgathing Airport;-30.22920036;133.9859924
27056;YMGI;Mungindi Airport;-28.9666996;149.0579987
31551;YMGN;Mount Gunson Airport;-31.45969963;137.173996
27769;YMGO;Murgoo Airport;-27.36669922;116.4169998
27770;YMGR;Margaret River (Station) Airport;-18.62170029;126.8830032
38470;YMGS;Mount Morgans Airport;-28.78720093;122.0339966
27057;YMGT;Margaret River Airport;-33.93059921;115.0999985
27771;YMGV;Musgrave Airport;-14.7757;143.5047
27058;YMHB;Hobart International Airport;-42.83610153;147.5099945
27772;YMHL;Mount Holland Airport;-32.11830139;119.7679977
27773;YMHO;Mount House Airport;-17.05500031;125.7099991
38471;YMHT;Mount Hart Station Airport;-16.81999969;124.9079971
27059;YMHU;McArthur River Mine Airport;-16.44249916;136.0839996
27774;YMHW;Mount Howitt Airport;-26.51169968;142.2830048
27060;YMIA;Mildura Airport;-34.22919846;142.0859985
27775;YMIB;Mintabie Airport;-27.32830048;133.3049927
27776;YMIG;Mittagong Airport;-34.46670151;150.5
27777;YMIJ;Minjilang Airport;-11.1583004;132.5469971
38472;YMIL;Milgun Airport;-25.08329964;118.3330002
27778;YMIN;Minlaton Airport;-34.75;137.5330048
31909;YMIP;Mitchell Plateau Airport;-14.79139996;125.8239975
27779;YMIR;Miralwyn Airport;-30.149;147.327
38473;YMIS;Millrose Homestead Airport;-26.39999962;120.9499969
27061;YMIT;Mitchell Airport;-26.48329926;147.9369965
38474;YMIV;Mount Ive Airport;-32.44419861;136.0690002
38475;YMIX;Middalya Homestead Airport;-23.89999962;114.7669983
38476;YMJE;Mount James Airport;-24.61669922;116.9329987
27062;YMJM;Manjimup Airport;-34.26530075;116.1399994
27780;YMKA;Mararanka Homestead Airport;-14.93169975;133.125
27781;YMKB;Mukinbudin Airport;-30.93330002;118.25
27782;YMKT;Emkaytee (Unlic) Airport;-12.609664;131.054381
38477;YMLA;Malina Airport;-20.88330078;118.0329971
38478;YMLC;Mole Creek Airport;-41.53329849;146.3329926
27784;YMLD;Maitland Airport;-34.39279938;137.7169952
27785;YMLK;Minnamoolka Airport;-18.18330002;145.1670074
38479;YMLL;Millungera Airport;-19.85829926;141.5619965
38480;YMLN;Monolon Airport;-30.20000076;143.2330017
38481;YMLR;Muloorina Airport;-29.24670029;137.9100037
27786;YMLS;Miles Airport;-26.80830002;150.1750031
27063;YMLT;Launceston Airport;-41.54529953;147.2140045
38483;YMLX;Milurie Homestead Airport;-27.58329964;121.7829971
27064;YMMB;Melbourne Moorabbin Airport;-37.97579956;145.102005
27065;YMMI;Murrin Murrin Airport;-28.705299;121.89099
27066;YMML;Melbourne International Airport;-37.673302;144.843002
27787;YMMN;Millmerran Airport;-27.86330032;151.2749939
27788;YMMT;Mount Margaret Airport;-26.93330002;143.3170013
27067;YMMU;Middlemount Airport;-22.80249977;148.7050018
38484;YMNA;Mount Allan Airport;-22.27499962;132.2169952
38485;YMNB;Mount Barry Airport;-28.23329926;135
27068;YMND;Maitland Airport;-32.701265;151.492912
27069;YMNE;Mount Keith Airport;-27.28639984;120.5550003
38486;YMNF;Manfred Airport;-26.45000076;116.5500031
27070;YMNG;Mangalore Airport;-36.88830185;145.1840057
27789;YMNK;Monkira Airport;-24.81669998;140.5330048
27790;YMNN;Mount Denison Airport;-22.14170074;132.0700073
38487;YMNO;Maneroo Airport;-23.36669922;143.8829956
27791;YMNP;Murnpeowie Airport;-29.5916996;139.052002
38488;YMNS;Mount Swan Airport;-22.60000038;135.0169983
38489;YMNT;Mornington Station Airport;-17.39360046;126.2289963
38490;YMNW;Mount Weld Airport;-28.77169991;122.4400024
27792;YMNX;Minura Airport;-28.88330078;121.8000031
27793;YMNY;Morney Airport;-25.35829926;141.4329987
38491;YMOE;Moonaree Airport;-31.96610069;135.875
27071;YMOG;Mount Magnet Airport;-28.11610031;117.8420029
27795;YMOM;Moulamein Airport;-35.05838561;144.0213203
27796;YMOO;Mooraberree Airport;-25.25;140.9830017
27072;YMOR;Moree Airport;-29.49889946;149.8450012
31890;YMOT;Moreton Airport;-12.44419956;142.6380005
27798;YMOU;Moura Airport;-24.61170006;149.9949951
27799;YMPA;Minnipa Airport;-32.84329987;135.1450043
27073;YMPC;RAAF Williams, Point Cook Base;-37.932201;144.753006
27800;YMPE;Mount Cooper Airport;-20.51670074;146.7669983
27801;YMPH;Mount Elephant Airport;-37.90000153;143.1670074
38492;YMPK;Milton Park Airport;-23.36669922;133
31943;YMQA;Marqua Airport;-22.80579948;137.2510071
38493;YMRA;Maralinga Airport;-30.16329956;131.625
27074;YMRB;Moranbah Airport;-22.05780029;148.0769959
27803;YMRE;Marree Airport;-29.66329956;138.0650024
38494;YMRS;Melrose Airport;-27.93330002;121.3000031
27804;YMRT;Mount Garnet Airport;-17.70000076;145.1499939
27805;YMRW;Morawa Airport;-29.20170021;116.0220032
27075;YMRY;Moruya Airport;-35.89780045;150.1439972
27806;YMSF;Mount Sanford Station Airport;-16.97830009;130.5549927
38495;YMSK;Mount Skinner Airport;-22.18330002;134.1170044
27807;YMSO;Mount Sandon Airport;-31.38999939;151.4100037
27808;YMSP;Mount Surprise Airport;-18.12630081;144.2850037
38496;YMSS;Murchison Shire Airport;-26.91670036;115.9830017
322846;YMST;Millstream Station Field;-21.623761;117.081299
27809;YMTA;Mittebah Airport;-18.8093;137.0815
27810;YMTB;Muttaburra Airport;-22.58329964;144.5330048
38497;YMTC;Mount Clarence Airport;-28.83329964;134.3580017
27076;YMTG;Mount Gambier Airport;-37.74560165;140.7850037
27077;YMTI;Mornington Island Airport;-16.66250038;139.1779938
27078;YMTO;Monto Airport;-24.88579941;151.1000061
27811;YMTP;Mount Hope Airport;-34.13669968;135.3379974
38498;YMTW;Martins Well Airport;-31.47360039;139.1109924
27812;YMTX;Mount Dare Airport;-26.06170082;135.246994
27813;YMTZ;Mount Elizabeth Airport;-16.43330002;126.0999985
27814;YMUA;Monduran Airport;-24.875;151.9170074
31970;YMUC;Muccan Station Airport;-20.65889931;120.0670013
27815;YMUE;Mount Borradale Airport;-12.09829998;132.9069977
31925;YMUG;Mungeranie Airport;-28.00919914;138.6569977
31993;YMUI;Murray Island Airport;-9.916669846;144.0549927
38499;YMUJ;Munjina Airport;-22.36610031;118.6809998
31974;YMUK;Mulka Airport;-28.3477993;138.6499939
27079;YMUL;Murray Field;-32.50830078;115.8420029
38500;YMUP;Mulga Park Airport;-25.86000061;131.6499939
27816;YMUR;Murwillumbah Airport;-28.33169937;153.4129944
27817;YMUX;Mileura Airport;-26.36669922;117.3330002
38501;YMVG;Mount Cavenagh Airport;-25.9666996;133.1999969
38502;YMVH;Marvel Loch Airport;-31.4666996;119.5329971
27818;YMVM;Mangrove Mountain Airport;-33.285122;151.212738
27819;YMVN;Morven Airport;-26.39999962;147.1000061
27820;YMVR;Mount Vernon Station Airport;-24.23329926;118.2330017
38503;YMVY;Mount Valley Airport;-14.08329964;133.8170013
27821;YMWA;Mullewa Airport;-28.47500038;115.5169983
27823;YMWE;Mount Wedge Airport;-22.73719978;132.151001
27824;YMWM;Mount William Airport;-37.29549582;142.6033974
38504;YMWO;Mahanewo Airport;-31.71829987;136.4329987
27825;YMWT;Moolawatana Airport;-29.9069;139.765
27826;YMWX;Marion Downs Airport;-23.36669922;139.6670074
326290;YMX;International Airport of Mirabel - Academy of Aeronautics of Canada Flying School training;0;0
27080;YMYB;Maryborough Airport;-25.5133;152.714996
27827;YMYH;Mallapunyah Springs Airport;-16.9666996;135.7830048
38505;YMYI;Marymia Airport;-25.09329987;119.7549973
38506;YMYR;Myroodan Station Airport;-18.11669922;124.2669983
27828;YMYT;Merty Merty Airport;-28.58329964;140.3170013
38507;YMYV;Maryvale Airport;-24.65999985;134.0319977
38508;YMYW;Murray Downs Airport;-21.04829979;134.6829987
27829;YMYY;Mary Valley Airport;-15.05000019;143.75
27830;YMZI;Menzies Airport;-29.66670036;121.0169983
27831;YNAB;Nabarlek Airport;-12.30830002;133.3130035
27832;YNAN;Nanango Airport;-26.69000053;151.9830017
27833;YNAP;Nappa Merrie Airport;-27.55830002;141.1329956
27081;YNAR;Narrandera Airport;-34.70220184;146.5119934
38509;YNAU;Nannup Airport;-34.03329849;115.7330017
27082;YNBR;Narrabri Airport;-30.31920052;149.8269959
27834;YNCD;Noccundra Airport;-27.79999924;142.5829926
27835;YNCS;New Crown Airport;-25.66670036;134.8329926
27836;YNDG;Newdegate Airport;-33.11669922;119
38510;YNDR;Nundroo Airport;-31.78000069;132.2230072
27837;YNDS;Natal Downs Airport;-21.08329964;146.1499939
38511;YNES;Nelson Springs Airport;-17.29999924;129.2830048
27838;YNGB;Nagambie Airport;-36.73830032;145.125
27083;YNGU;Ngukurr Airport;-14.72280025;134.746994
38512;YNHE;Newhaven Airport;-38.53329849;145.3170013
27084;YNHL;Nhill Airport;-36.30970001;141.6410065
27839;YNHP;Northampton Airport;-28.35000038;114.6829987
32007;YNHS;Nambucca Heads Airport;-30.64999962;153
38513;YNHV;New Haven Airport;-22.72830009;131.1450043
27840;YNIC;Nicholson Airport;-18.04999924;128.8999939
38514;YNIG;Nonning Airport;-32.52190018;136.4940033
38515;YNIN;Meningie Airport;-35.70000076;139.3329926
38516;YNKA;Noonkanbah Airport;-18.49469948;124.8519974
27841;YNMN;New Moon Airport;-19.2;145.773
27842;YNNT;Nantarra Airport;-22.5333004;115.5
38517;YNOC;Nockatunga Airport;-27.7166996;142.7120056
27843;YNOF;Norfolk Airport;-19.33329964;138.3329926
38518;YNON;Noondoonia Homestead Airport;-32.28329849;123.6669998
27844;YNOO;Nooyeah Downs Airport;-28.04999924;143.5829926
27845;YNOR;Norwood Airport;-34.25;144.3329926
38519;YNPA;Nilpinna Airport;-28.48329926;135.8999939
27846;YNPB;Napperby Airport;-22.5312;132.7632
27847;YNPD;Napier Downs Airport;-17.31669998;124.8499985
38520;YNPU;Nepabunna Airport;-30.60330009;138.947998
27848;YNRB;Narembeen Airport;-32.11669922;118.4169998
27085;YNRC;Naracoorte Airport;-36.98529816;140.7250061
27849;YNRG;Narrogin Airport;-32.93000031;117.0800018
38521;YNRL;Naryilco Airport;-28.54999924;141.9170074
27086;YNRM;Narromine Airport;-32.21469879;148.2250061
27850;YNRR;Nyrripi Airport;-22.64529991;130.5650024
27087;YNRV;Ravensthorpe Airport;-33.79719925;120.2080002
27851;YNSH;Noosa Airport;-26.42329979;153.0630035
27852;YNSM;Norseman Airport;-32.20999908;121.7549973
27853;YNTM;Northam Airport;-31.62999916;116.6829987
27088;YNTN;Normanton Airport;-17.68409;141.069664
27854;YNUB;Nullabor Motel Airport;-31.44169998;130.9019928
38522;YNUD;Nammuldi Mine Airstrip;-22.39186;117.37623
38523;YNUE;Numery Airport;-23.98329926;135.3999939
38524;YNUJ;Nudjaburra Airport;-17.9666996;137.9329987
27855;YNUL;Nullagine Airport;-21.91329956;120.197998
27089;YNUM;Numbulwar Airport;-14.27169991;135.7169952
38525;YNUT;Nutwood Downs Airport;-15.8074;134.1459
27856;YNVE;Navarre Airport;-36.91669846;143.1000061
27857;YNVL;Normanville Airport;-35.78329849;143.6999969
38526;YNVR;Navarra Airport;-24.85000038;143.6999969
38527;YNWL;North Well Airport;-30.84609985;135.3090057
27090;YNWN;Newman Airport;-23.4178009;119.8030014
38528;YNWT;Narwietooma Airport;-23.23329926;132.6329956
27858;YNYG;Nyang Airport;-23.0333004;115.0329971
27859;YNYM;Nymagee Airport;-32.04999924;146.3170013
27091;YNYN;Nyngan Airport;-31.55109978;147.2030029
27860;YNYP;Nypari Airport;-26.20000076;130.2330017
38529;YOAD;Old Andado Airport;-25.38330078;135.4170074
38530;YOAP;One Arm Point Airport;-16.43330002;123.0500031
30484;YOAS;The Oaks Airport;-34.08390045;150.5590057
27861;YOAY;Oaky Creek Airport;-23.05999947;148.4949951
30209;YOBR;Old Bar Heritage Airport;-31.96529961;152.5910034
38531;YODA;Ooldea Airport;-30.45669937;131.822998
27862;YODL;Ourdel Airport;-25.35000038;142.6329956
27092;YOEN;Oenpelli Airport;-12.32499981;133.0059967
301307;YOI;Opinaca Aerodrome;52.221944;-76.611944
27863;YOIT;Orielton Airport;-22.06669998;144.1499939
27864;YOKE;Oakvale Airport;-22.26670074;145.9830017
38532;YOKV;Oak Valley Airport;-29.51670074;130.8670044
27865;YOLA;Colac Airport;-38.2867012;143.6799927
27093;YOLD;Olympic Dam Airport;-30.48500061;136.8769989
27866;YOLW;Onslow Airport;-21.66830063;115.112999
30230;YOLY;Oxley Station Airport;-31.01329994;147.7109985
27867;YOMI;Omicron Station Airport;-28.76670074;141.1999969
38533;YOMO;Omeo Airport;-37.09669876;147.5930023
27869;YOOD;Oodnadatta Airport;-27.56170082;135.4470062
38534;YOOK;Cook Airport;-30.61829948;130.4060059
27094;YOOM;Moomba Airport;-28.09939957;140.1970062
27870;YOOO;Mooloola Homestead Airport;-16.33329964;131.5
38535;YORA;Moonerah Airport;-31.68939972;126.5859985
27871;YORB;Orbost Airport;-37.79000092;148.6100006
27095;YORG;Orange Airport;-33.38169861;149.1329956
38536;YORL;Orleans Farm Airport;-33.78329849;122.9499969
27872;YORR;Orroroo Airport;-32.77330017;138.6649933
38537;YORT;Ooratippra Airport;-21.90579987;136.0690002
32087;YORV;Ord River Airport;-17.34079933;128.9120026
38538;YORW;Orient Well Airport;-29.19919968;121.4380035
27873;YOSB;Osborne Mine Airport;-22.08169937;140.5549927
27874;YOTN;Ootann Airport;-17.43330002;144.6329956
38539;YOUN;Youanmi Airport;-28.61499977;118.8420029
38540;YOUY;Ouyen Airport;-35.08901243;142.3544884
38541;YPAC;Pacific Haven Airport;-25.23670006;152.5429993
27096;YPAD;Adelaide International Airport;-34.945;138.531006
27097;YPAG;Port Augusta Airport;-32.50690079;137.7169952
27098;YPAM;Palm Island Airport;-18.75530052;146.5809937
27876;YPAY;Papunya Airport;-23.24670029;131.9029999
38542;YPBH;Peterborough Airport;-38.59999847;142.9170074
27099;YPBO;Paraburdoo Airport;-23.17110062;117.7450027
27100;YPCC;Cocos (Keeling) Islands Airport;-12.18830013;96.83390045
27877;YPCE;Pooncarie Airport;-33.36669922;142.5879974
27878;YPCH;Patchewollock Airport;-35.36669922;142.1499939
316782;YPCM;Pickertaramoor Airstrip;-11.7622;130.8809
38543;YPCS;Pinnacles Homestead Airport;-28.20000076;120.4329987
316610;YPDA;Parndana Airport;-35.807;137.264
27879;YPDI;Pandie Pandie Airport;-26.11669922;139.3999939
27101;YPDN;Darwin International Airport;-12.41469955;130.8769989
32173;YPDO;Pardoo Airport;-20.11750031;119.5899963
38544;YPDY;Padthaway Station Airport;-36.61669922;140.4830017
27102;YPEA;RAAF Base Pearce;-31.6678009;116.0149994
27880;YPEC;Lake Macquarie Airport;-33.0667;151.647995
27103;YPED;RAAF Base Edinburgh;-34.70249939;138.6210022
27881;YPEF;Penfield Airfield;-37.51330185;144.697998
27882;YPFT;Cooma/Polo Flat (Unlic) Airport;-36.22999954;149.1499939
38545;YPGH;Pigeon Hole Airport;-16.81;131.219
27104;YPGV;Gove Airport;-12.26939964;136.8179932
27883;YPID;Phillip Island Airport;-38.52330017;145.3269958
27884;YPIN;Pinnacle Airport;-15.66670036;143.5500031
27105;YPIR;Port Pirie Airport;-33.23889923;137.9949951
38546;YPIX;Pia Airport;-27.19169998;116.2919998
27885;YPIY;Pingelly Airport;-32.54000092;117.072998
27886;YPJI;Perenjori Airport;-29.43330002;116.2829971
27106;YPJT;Perth Jandakot Airport;-32.09749985;115.8809967
27107;YPKA;Karratha Airport;-20.71220016;116.7730026
38547;YPKE;Peake Airport;-28.25;135.8999939
27108;YPKG;Kalgoorlie Boulder Airport;-30.7894001;121.461998
27887;YPKH;Peak Hill Airport;-32.75;148.1999969
38548;YPKI;Parakylia Airport;-30.39999962;136.3919983
27888;YPKL;Puckapunyal (Military) Airport;-37;145.0630035
27109;YPKS;Parkes Airport;-33.13140106;148.2389984
27110;YPKT;Port Keats Airport;-14.25;129.529007
27111;YPKU;Kununurra Airport;-15.77810001;128.7079926
27112;YPLC;Port Lincoln Airport;-34.6053009;135.8800049
27890;YPLG;Pilliga Airport;-30.36669922;148.8829956
27891;YPLI;Palmers Island/Yamba Airport;-29.44580078;153.2669983
38549;YPLL;Peak Hill Airport;-25.60000038;118.6829987
27113;YPLM;Learmonth Airport;-22.23559952;114.0889969
38550;YPLU;Plutonic Airport;-25.33329964;119.4250031
27892;YPMB;Plumbago Airport;-32.05329895;139.871994
38551;YPME;Palmer Airport;-12.83329964;130.9329987
316690;YPMH;Prominent Hill Airport;-29.716;135.5244
27114;YPMP;Pormpuraaw Airport;-14.896451;141.60908
27115;YPMQ;Port Macquarie Airport;-31.43580055;152.8630066
38552;YPNC;Pine Creek Airport;-13.83329964;131.8329926
27893;YPNG;Penong Airport;-31.91670036;133
27894;YPNI;Prenti Downs Airport;-26.51670074;122.8000031
27895;YPNN;Pinnaroo Airport;-35.25329971;140.9429932
27896;YPNW;Pannawonica Airport;-21.61669922;116.3170013
27116;YPOD;Portland Airport;-38.31809998;141.470993
27897;YPOK;Porepunkah Airport;-36.71773071;146.8900394
27898;YPOP;Porphyry Airport;-29.77829933;122.2679977
27117;YPPD;Port Hedland International Airport;-20.37779999;118.6259995
27118;YPPF;Adelaide Parafield Airport;-34.79330063;138.6329956
27119;YPPH;Perth International Airport;-31.94029999;115.9670029
38553;YPRA;Prairie Airport;-36.30720139;144.1390076
30287;YPRE;Premer Betoota Airport;-31.4769001;149.9029999
27900;YPSH;Penneshaw Airport;-35.75584629;137.9628754
38554;YPTB;Peterborough Airport;-33.00500107;138.8580017
30248;YPTJ;Patjarr Airport;-24.6189003;126.3270035
27120;YPTN;Tindal Airport;-14.52110004;132.378006
38556;YPUA;Palumpa Airport;-14.33329964;129.8670044
38557;YPUN;Punmu Airport;-22.06669998;123.1669998
27902;YPVD;Plevna Downs Airport;-26.66670036;142.5829926
38558;YPWH;Pittsworth Airport;-27.7208004;151.6329956
27121;YPWR;Woomera Airfield;-31.14419937;136.8170013
27122;YPXM;Christmas Island Airport;-10.45059967;105.6900024
311250;YPYA;Palmyra Airstrip;-21.21157;149.07654
27903;YPYD;Pyramid Hill Airport;-36.06669998;144.1329956
27904;YPYF;Paynes Find Airport;-29.25;117.6669998
30310;YQBE;Quambone Royona Airport;-30.87919998;147.8419952
27905;YQBK;Quambatook Airport;-35.86220169;143.5099945
27906;YQDG;Quairading Airport;-32;117.4000015
27123;YQDI;Quirindi Airport;-31.49060059;150.5140076
27124;YQLP;Quilpie Airport;-26.61219978;144.253006
27907;YQNS;Queenstown Airport;-42.075001;145.531998
38559;YQON;Quondong Airport;-33.16329956;140.4519958
27908;YQRN;Quorn Airport;-32.31999969;138.102005
30311;YQUA;Quarry2 Airport;-30.29220009;134.5269928
27909;YQUE;Questa Park Airport;-30.39170074;143.1419983
27910;YRAG;Raglan Airport;-37.37738734;143.3056641
38560;YRAM;Raymore Homestead Airport;-26.14999962;143.0169983
45165;YRAT;Abrolhos Rat Island;-28.7197;113.7845
27911;YRAV;Ravensthorpe Airport;-33.52830124;119.9530029
27912;YRAW;Rawlinna Airport;-31;125.3170013
27913;YRBB;Rainbow Beach Airport;-25.83329964;153.0670013
38561;YRBE;Robe Airport;-37.17536363;139.8052311
38562;YRBM;Redbank Mine Airport;-17.18330002;137.7669983
317144;YRBN;Robertson Airstrip;-34.6449;150.6421
27914;YRBR;Robinson River Airport;-16.71829987;136.9450073
27915;YRBT;Rabbit Flat Airport;-20.18330002;130.0169983
27916;YRBW;Rainbow Airport;-35.91669846;141.9830017
317769;YRD;Dean River Airport;52.82371;-126.964957
27917;YRDA;Yardea Airport;-32.40999985;135.4850006
27918;YRDM;Redmont Airport;-21.9666996;119.0169983
38563;YRDY;Reedys Airport;-27.13170052;118.2799988
27919;YRED;Redcliffe Airport;-27.20669937;153.0679932
27125;YREN;Renmark Airport;-34.19639969;140.673996
38564;YRHL;Red Hill Station Airport;-21.9666996;116.0670013
32732;YRID;Riddell Airport;-37.48;144.718002
27921;YRKE;Kuruc-A-Ruc South Airport;-37.90000153;143.7169952
27922;YRKS;Rocklands Airport;-19.86669922;138.1000061
38566;YRLE;Rocklea Airport;-22.88330078;117.4499969
27923;YRLL;Rolleston Airport;-24.46170044;148.6320038
27126;YRMD;Richmond Airport;-20.70190048;143.1150055
27127;YRNG;Ramingining Airport;-12.35639954;134.897995
27924;YRNW;Ringwood Airport;-23.82830048;134.9620056
27925;YROB;Robinhood Airport;-18.84499931;143.7100067
27926;YROE;Roebourne Airport;-20.76169968;117.1569977
27927;YROI;Robinvale Airport;-34.65000153;142.7830048
38567;YROK;Rocky River Airport;-35.93000031;136.7200012
27128;YROM;Roma Airport;-26.54500008;148.7749939
38568;YROT;Rothsay Mine Airport;-29.29170036;116.8669968
38569;YROV;Ross River Airport;-23.5991993;134.5169983
27928;YRRB;Roper Bar Airport;-14.734814;134.525485
